id	raw	isbn	publisher	issn
1653949	SOFTWARE-PRACTICE & EXPERIENCE			0038-0644
1653988	ALGORITHMS			
1654039	IEEE Transactions on Instrumentation and Measurement			0018-9456
1654049	REMOTE SENSING			
1654076	Computers & Operations Research		Pergamon	0305-0548
1654192	EVOLUTIONARY INTELLIGENCE			1864-5909
1654268	Software and Systems Modeling			1619-1366
1654727	REMOTE SENSING			
1654937	Knowledge-Based Systems		Elsevier	0950-7051
1654977	Multidimensional Systems and Signal Processing			0923-6082
1655000	Signal, Image and Video Processing			1863-1703
1655150	Engineering Applications of Artificial Intelligence		Pergamon	0952-1976
1655202	Computers & Chemical Engineering		Pergamon	0098-1354
1655214	JOURNAL OF CIRCUITS SYSTEMS AND COMPUTERS			0218-1266
1655275	Microprocessors and Microsystems		Elsevier	0141-9331
1655370	IET Image Processing			1751-9659
1655385	REMOTE SENSING			
1655581	International Journal of Information Management		Pergamon	0268-4012
1656235	SENSORS			1424-8220
1656283	SENSORS			1424-8220
1656335	Universal Access in the Information Society			1615-5289
1656358	IEEE Transactions on Circuits and Systems for Video Technology			1051-8215
1656367	IEEE Transactions on Circuits and Systems for Video Technology			1051-8215
1656529	SYMMETRY-BASEL			
1656530	IEEE ACCESS			2169-3536
1656657	Wireless Networks			1022-0038
1656745	ISPRS INTERNATIONAL JOURNAL OF GEO-INFORMATION			
1656810	Future Generation Computer Systems		North-Holland	0167-739X
1656822	QUALITY AND RELIABILITY ENGINEERING INTERNATIONAL			0748-8017
1656861	World Wide Web			1386-145X
1656862	European Journal of Operational Research		North-Holland	0377-2217
1656879	ALGORITHMS			
1657377	QUALITY AND RELIABILITY ENGINEERING INTERNATIONAL			0748-8017
1657433	EDUCATION FOR INFORMATION			0167-8329
1657536	NOTRE DAME JOURNAL OF FORMAL LOGIC			0029-4527
1657554	Soft Computing			1432-7643
1657687	JOURNAL OF INTELLIGENT & FUZZY SYSTEMS			1064-1246
1657718	JOURNAL OF INTELLIGENT & FUZZY SYSTEMS			1064-1246
1657929	MANAGEMENT SCIENCE			0025-1909
1658356	2019 IEEE 60TH ANNUAL SYMPOSIUM ON FOUNDATIONS OF COMPUTER SCIENCE (FOCS 2019)			0272-5428
1658553	IEEE Communications Letters			1089-7798
1658649	IEEE Transactions on Industrial Informatics			1551-3203
1658666	IEEE Transactions on Industrial Informatics			1551-3203
1658689	IEEE Transactions on Mobile Computing			1536-1233
1658695	IEEE Transactions on Software Engineering			0098-5589
1658710	IEEE Transactions on Wireless Communications			1536-1276
1658713	IEEE Transactions on Wireless Communications			1536-1276
1658771	SIAM JOURNAL ON APPLIED MATHEMATICS			0036-1399
1658800	SIAM JOURNAL ON APPLIED DYNAMICAL SYSTEMS			1536-0040
1659089	VIS	978-1-7281-4941-7		
1659167	Archive for Mathematical Logic			0933-5846
1659195	Computers and Electronics in Agriculture		Elsevier	0168-1699
1659208	Computers and Electronics in Agriculture		Elsevier	0168-1699
1659222	Computers & Security		Elsevier Advanced Technology	0167-4048
1659286	AXIOMS			
1659968	FRONTIERS IN NEUROROBOTICS			1662-5218
1660030	ENTROPY			
1660036	ENTROPY			
1660090	Frontiers of Computer Science			2095-2228
1660297	Computational Biology and Chemistry		Elsevier	1476-9271
1660307	Journal of Computer-Aided Molecular Design			0920-654X
1660402	IEEE Transactions on Automation Science and Engineering			1545-5955
1660436	IEEE Transactions on Knowledge and Data Engineering			1041-4347
1660498	ACM Transactions on Architecture and Code Optimization (TACO)			1544-3566
1660564	ACM Transactions on Asian and Low-Resource Language Information Processing (TALLIP)			2375-4699
1660602	Proceedings of the ACM on Human-Computer Interaction			2573-0142
1660604	Proceedings of the ACM on Human-Computer Interaction			2573-0142
1660655	BMC Medical Imaging			1471-2342
1660685	IEEE Micro			0272-1732
1660791	SENSORS			1424-8220
1660843	Journal of Computer-Aided Molecular Design			0920-654X
1660907	IEEE Transactions on Systems, Man, and Cybernetics: Systems			2168-2216
1660983	SENSORS			1424-8220
1660984	SENSORS			1424-8220
1661007	SENSORS			1424-8220
1661136	IEEE Transactions on Vehicular Technology			0018-9545
1661141	IEEE Transactions on Vehicular Technology			0018-9545
1661201	NeuroImage		Academic Press	1053-8119
1661209	SENSORS			1424-8220
1661222	SENSORS			1424-8220
1661242	SENSORS			1424-8220
1661249	SENSORS			1424-8220
1661261	SENSORS			1424-8220
1661278	Briefings Bioinform.			1477-4054
1661364	SENSORS			1424-8220
1661377	Neural Networks		Pergamon	0893-6080
1661431	ACM Computing Surveys (CSUR)			0360-0300
1661458	IEEE Access			2169-3536
1661670	IEEE ACCESS			2169-3536
1661674	IEEE ACCESS			2169-3536
1661723	IEEE ACCESS			2169-3536
1661747	IEEE ACCESS			2169-3536
1661769	IEEE ACCESS			2169-3536
1661786	IEEE ACCESS			2169-3536
1661814	Applied Mathematics and Computation		Elsevier	0096-3003
1661924	JOURNAL OF THE ASSOCIATION FOR INFORMATION SYSTEMS			1536-9323
1661960	GREY SYSTEMS-THEORY AND APPLICATION			2043-9377
1662019	JOURNAL OF INTELLIGENT & FUZZY SYSTEMS			1064-1246
1662076	JOURNAL OF INTELLIGENT & FUZZY SYSTEMS			1064-1246
1664118	Frontiers in Artificial Intelligence and Applications			0922-6389
1664237	Frontiers in Artificial Intelligence and Applications			0922-6389
1664913	Asia-Pacific Software Engineering Conference			1530-1362
1664939	Asia-Pacific Software Engineering Conference			1530-1362
1665161	ISPRS INTERNATIONAL JOURNAL OF GEO-INFORMATION			
1665190	ISPRS INTERNATIONAL JOURNAL OF GEO-INFORMATION			
1665244	Information Sciences		Elsevier	0020-0255
1665397	REMOTE SENSING			
1665398	REMOTE SENSING			
1665402	REMOTE SENSING			
1665405	REMOTE SENSING			
1666410	SENSORS			1424-8220
1666427	Cognitive Processing			1612-4782
1666525	Computer Networks		Elsevier	1389-1286
1666530	Business & Information Systems Engineering			2363-7005
1666940	Procedia Computer Science		Elsevier	1877-0509
1667187	JOURNAL OF KNOWLEDGE MANAGEMENT			1367-3270
1667190	JOURNAL OF KNOWLEDGE MANAGEMENT			1367-3270
1667225	ACM Transactions on Management Information Systems			2158-656X
1667273	DISCUSSIONES MATHEMATICAE GRAPH THEORY			1234-3099
1667632	IEEE Pervasive Computing			1536-1268
1667636	IEEE Transactions on Multimedia			1520-9210
1667652	IEEE Transactions on Parallel and Distributed Systems			1045-9219
1667723	IEEE transactions on haptics			2329-4051
1667727	IEEE journal of biomedical and health informatics			2168-2208
1667802	JOURNAL OF DOCUMENTATION			0022-0418
1667821	Journal of Network and Computer Applications		Academic Press	1084-8045
1667892	Scientometrics			0138-9130
1668604	ACM SIGecom Exchanges			1551-9031
1668614	IEEE Journal of Solid-State Circuits			0018-9200
1668633	IEEE Journal of Solid-State Circuits			0018-9200
1668691	IEEE Transactions on Circuits and Systems I: Regular Papers			1549-8328
1668698	IEEE Transactions on Circuits and Systems I: Regular Papers			1549-8328
1669504	Neural Networks		Pergamon	0893-6080
1669612	ACM Transactions on Internet Technology (TOIT)			1533-5399
1669614	IEEE Transactions on Evolutionary Computation			1089-778X
1670030	TRAITEMENT DU SIGNAL			0765-0019
1670033	ALGORITHMS			
1670425	BIG DATA			2167-6461
1670446	Computers in Biology and Medicine		Pergamon	0010-4825
1670619	Biomedical Signal Processing and Control		Elsevier	1746-8094
1670655	Biomedical Signal Processing and Control		Elsevier	1746-8094
1670679	THEORETICAL COMPUTER SCIENCE			0304-3975
1670696	THEORETICAL COMPUTER SCIENCE			0304-3975
1672099	IEEE Network			0890-8044
1672628	J. Comput. Chem.			1096-987X
1672707	IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing			1939-1404
1672717	IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing			1939-1404
1672759	IEEE Transactions on Computational Imaging			2573-0436
1672789	IEEE Transactions on Education			0018-9359
1672978	IEEE Transactions on Industrial Informatics			1551-3203
1673035	IEEE Transactions on Parallel and Distributed Systems			1045-9219
1673107	IEEE Geoscience and Remote Sensing Letters			1545-598X
1673121	JOURNAL OF LOGIC AND COMPUTATION			0955-792X
1673935	IEEE Transactions on Medical Imaging			0278-0062
1674081	ACM Transactions on Spatial Algorithms and Systems (TSAS)			2374-0353
1674110	IEEE Transactions on Industrial Electronics			0278-0046
1674148	IEEE Transactions on Industrial Electronics			0278-0046
1674290	IEEE Transactions on Geoscience and Remote Sensing			0196-2892
1676138	Briefings Bioinform.			1477-4054
1676199	Mathematical Social Sciences		North-Holland	0165-4896
1676349	JOURNAL OF INTEGRATED DESIGN & PROCESS SCIENCE			1092-0617
1676366	Journal of Computational Physics: X		Elsevier	2590-0552
1676368	Array		Elsevier	2590-0056
1677085	ADJUNCT PROCEEDINGS OF THE 2019 IEEE INTERNATIONAL SYMPOSIUM ON MIXED AND AUGMENTED REALITY (ISMAR-ADJUNCT 2019)			
1677171	SENSORS			1424-8220
1677297	REMOTE SENSING			
1677321	REMOTE SENSING			
1677339	REMOTE SENSING			
1677437	Physical Communication		Elsevier	1874-4907
1677599	Quantum Information Processing			1570-0755
1677681	Robotics and Autonomous Systems		North-Holland	0921-8890
1677764	"TEI '20: Fourteenth International Conference on Tangible, Embedded, and Embodied Interaction
		      Sydney NSW
		      Australia
		    February, 2020"	978-1-4503-6107-1		
1678686	Neurocomputing		Elsevier	0925-2312
1678809	Computers & Industrial Engineering		Pergamon	0360-8352
1678912	Neurocomputing		Elsevier	0925-2312
1679467	IEEE Transactions on Aerospace and Electronic Systems			0018-9251
1679472	IEEE Transactions on Aerospace and Electronic Systems			0018-9251
1679511	IEEE Transactions on Aerospace and Electronic Systems			0018-9251
1679719	Computer Methods and Programs in Biomedicine		Elsevier	0169-2607
1679754	Electronic Colloquium on Computational Complexity (ECCC)			1942-3454
1679805	Computers and Electronics in Agriculture		Elsevier	0168-1699
1679898	ASLIB JOURNAL OF INFORMATION MANAGEMENT			2050-3806
1679915	BUSINESS PROCESS MANAGEMENT JOURNAL			1463-7154
1680026	JOURNAL OF DIGITAL IMAGING			0897-1889
1680105	Computer Communications		Elsevier	0140-3664
1680136	Computer Networks		Elsevier	1389-1286
1680145	Computer Networks		Elsevier	1389-1286
1681031	Lecture Notes in Networks and Systems			2367-3370
1681194	ENTROPY			1099-4300
1681263	ENTROPY			1099-4300
1681331	Expert Systems with Applications		Pergamon	0957-4174
1681364	JOURNAL OF INTELLIGENT & FUZZY SYSTEMS			1064-1246
1681376	JOURNAL OF INTELLIGENT & FUZZY SYSTEMS			1064-1246
1681383	JOURNAL OF INTELLIGENT & FUZZY SYSTEMS			1064-1246
1681415	JOURNAL OF INTELLIGENT & FUZZY SYSTEMS			1064-1246
1681459	Applied Mathematics and Computation		Elsevier	0096-3003
1682321	IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing			1939-1404
1682402	IEEE Transactions on Vehicular Technology			0018-9545
1682432	IEEE Transactions on Vehicular Technology			0018-9545
1682459	IEEE Transactions on Control Systems and Technology			1063-6536
1682499	IEEE Transactions on Industrial Electronics			0278-0046
1682600	SENSORS			1424-8220
1682611	SENSORS			1424-8220
1682679	Electronic Commerce Research and Applications		Elsevier	1567-4223
1682720	Future Generation Computer Systems		North-Holland	0167-739X
1682788	IEEE Transactions on Circuits and Systems for Video Technology			1051-8215
1683248	SENSORS			1424-8220
1683323	IEEE Transactions on Communications			0090-6778
1683382	IEEE Transactions on Industrial Informatics			1551-3203
1683410	IEEE Transactions on Information Theory			0018-9448
1683454	IEEE/ACM Transactions on Networking			1063-6692
1683461	IEEE/ACM Transactions on Networking			1063-6692
1684102	Accident Analysis & Prevention		Pergamon	0001-4575
1684112	COGNITIVE SCIENCE			0364-0213
1684238	BMC Bioinformatics			1471-2105
1684304	Neurocomputing		Elsevier	0925-2312
1684343	Science China Information Sciences			1674-733X
1684349	Science China Information Sciences			1674-733X
1684405	Journal of Scientific Computing			0885-7474
1684424	Neurocomputing		Elsevier	0925-2312
1684956	SENSORS			1424-8220
1685005	IEEE Transactions on Visualization and Computer Graphics			1077-2626
1685064	Computers in Biology and Medicine		Pergamon	0010-4825
1685125	IEEE Transactions on Smart Grid			1949-3053
1685299	IEEE Transactions on Wireless Communications			1536-1276
1685361	e & i Elektrotechnik und Informationstechnik			0932-383X
1685402	SN Computer Science			2662-995X
1685862	SENSORS			1424-8220
1685865	SENSORS			1424-8220
1685905	BMC Medical Informatics and Decision Making			1472-6947
1685918	International Journal of Computer Assisted Radiology and Surgery			1861-6410
1686049	FUTURE INTERNET			
1686061	FUTURE INTERNET			
1686668	IEEE Transactions on Multimedia			1520-9210
1686677	IEEE Transactions on Multimedia			1520-9210
1686718	SYMMETRY-BASEL			
1686777	SYMMETRY-BASEL			
1686833	SYMMETRY-BASEL			
1686838	SYMMETRY-BASEL			
1686842	SYMMETRY-BASEL			
1687005	IEEE Internet of Things Journal			
1687007	IEEE Internet of Things Journal			
1687146	Journal of Computational Physics		Academic Press	0021-9991
1687161	Journal of Computational Physics		Academic Press	0021-9991
1687503	Journal of Communications and Information Networks			2096-1081
1687676	Games and Economic Behavior		Academic Press	0899-8256
1687727	Computer Communications		Elsevier	0140-3664
1687728	Computer Communications		Elsevier	0140-3664
1687737	Computer Communications		Elsevier	0140-3664
1687783	Journal of Computational and Applied Mathematics		North-Holland	0377-0427
1687854	THEORETICAL COMPUTER SCIENCE			0304-3975
1688581	Medical Image Analysis		Elsevier	1361-8415
1688597	SENSORS			1424-8220
1688624	SENSORS			1424-8220
1688634	SENSORS			1424-8220
1688788	IEEE Transactions on Very Large Scale Integration (VLSI) Systems			1063-8210
1689501	SENSORS			1424-8220
1689515	SENSORS			1424-8220
1689626	IEEE Transactions on Geoscience and Remote Sensing			0196-2892
1689675	Swarm and Evolutionary Computation		Elsevier	2210-6502
1689711	Ad Hoc Networks		Elsevier	1570-8705
1690257	IEEE Transactions on Affective Computing			
1690270	IEEE Transactions on Automatic Control			0018-9286
1690272	IEEE Transactions on Automatic Control			0018-9286
1690351	IEEE/CAA Journal of Automatica Sinica			2329-9266
1690499	JOURNAL OF DOCUMENTATION			0022-0418
1690752	IEEE Transactions on Intelligent Transportation Systems			1524-9050
1690782	Journal of Economic Theory		Academic Press	0022-0531
1691031	SENSORS			1424-8220
1691197	VISUAL COMPUTER			0178-2789
1691346	CYTOMETRY PART A			1552-4922
1691371	FRONTIERS IN NEUROROBOTICS			1662-5218
1691405	ACM Transactions on Internet of Things			2577-6207
1691642	Soft Computing			1432-7643
1691687	Pattern Recognition Letters		North-Holland	0167-8655
1691714	IEEE ACCESS			2169-3536
1691729	REMOTE SENSING			
1691894	Advances in Computational Mathematics			1019-7168
1692001	REMOTE SENSING			
1692249	Journal of Combinatorial Theory, Series B		Academic Press	0095-8956
1692394	Knowledge-Based Systems		Elsevier	0950-7051
1692545	IEEE ACCESS			2169-3536
1692593	REMOTE SENSING			
1692643	IEEE ACCESS			2169-3536
1692930	Neurocomputing		Elsevier	0925-2312
1692965	IEEE Internet of Things Journal			
1693021	JOURNAL OF SYMBOLIC LOGIC			0022-4812
1693149	IEEE ACCESS			2169-3536
1693293	Peer-to-Peer Networking and Applications			1936-6442
1693316	The Computer Journal			0010-4620
1693371	international conference on learning representations			
1693432	Wireless Personal Communications			0929-6212
1693549	IET Computers & Digital Techniques			1751-8601
1693657	SOFT COMPUTING			1432-7643
1693731	ICLR			
1693771	European Journal of Operational Research		North-Holland	0377-2217
1693789	Signal Processing		Elsevier	0165-1684
1694003	ICLR			
1694034	IEEE Transactions on Geoscience and Remote Sensing			0196-2892
1694076	REMOTE SENSING			
1694190	ICLR			
1694242	IEEE ACCESS			2169-3536
1694453	ISPRS INTERNATIONAL JOURNAL OF GEO-INFORMATION			
1694457	ASIA-PACIFIC JOURNAL OF OPERATIONAL RESEARCH			0217-5959
1694463	IEEE Transactions on Intelligent Transportation Systems			1524-9050
1694479	IEEE Transactions on Instrumentation and Measurement			0018-9456
1694498	NUMERICAL ALGORITHMS			1017-1398
1694524	ICLR			
1694539	ICLR			
1694685	Physica A: Statistical Mechanics and its Applications		North-Holland	0378-4371
1694706	SENSORS			
1694830	ICLR			
1694851	TRANSDISCIPLINARY ENGINEERING METHODS FOR SOCIAL INNOVATION OF INDUSTRY 4.0			2352-7528
1694935	Pattern Recognition		Pergamon	0031-3203
1695051	ICLR			
1695103	IEEE ACCESS			2169-3536
1695136	Wireless Personal Communications			0929-6212
1695416	IET Communications			1751-8628
1695679	REMOTE SENSING			
1695765	REMOTE SENSING			
1695832	EURASIP Journal on Wireless Communications and Networking			1687-1499
1695923	IEEE ACCESS			2169-3536
1695982	ICLR			
1696247	Knowledge-Based Systems		Elsevier	0950-7051
1696300	ICLR			
1696431	ICLR			
1696484	Service Oriented Computing and Applications			1863-2386
1696544	IEEE Transactions on Industrial Informatics			1551-3203
